"CPF","segmento_do_cliente.x","Idade","Rentabilidade","previdência","cartao_de_credito","cheque_especial","credito_pessoal","cdb","credito_consignado","respostas_de_nps","data_da_resposta","Renda","verbatim"
86527159730,"Exclusive",30,476.82,3,1,3,1,3,1,7,2023-01-13,9089,"0"
54567414602,"Exclusive",49,590.06,2,3,2,1,3,2,6,2024-04-13,9002,"O atendimento precisa melhorar."
39005684643,"Prime",49,654.31,4,3,1,2,3,1,7,2023-02-15,18051,"0"
16599097069,"Classic",26,335.89,0,1,1,1,0,3,5,2023-01-13,6459,"0"
63179759326,"Prime",39,657.73,2,2,1,0,3,1,1,2024-09-18,13774,"0"
69139115244,"Prime",36,545.55,2,2,2,0,3,3,4,2023-01-16,13690,"0"
71267797523,"Prime",35,663.5,4,1,2,2,3,1,2,2024-06-19,14763,"0"
22932646331,"Exclusive",39,416.81,3,2,3,1,3,1,4,2024-03-25,9416,"O atendimento precisa melhorar."
89833268240,"Prime",44,541.66,4,3,2,2,3,3,10,2023-03-23,11300,"0"
98465664422,"Exclusive",46,455.91,3,2,3,1,1,1,6,2023-08-02,9059,"Tive problemas com o suporte."
63818244869,"Prime",50,690.83,4,1,3,2,3,3,2,2024-12-03,14227,"0"
76277025822,"Prime",42,628.38,4,3,2,2,3,2,1,2024-10-16,14914,"0"
98300134664,"Prime",39,525.68,4,2,3,1,2,1,7,2024-07-14,12906,"0"
84355739522,"Prime",31,689.83,4,1,2,1,2,1,9,2023-06-07,18991,"O serviço prestado é excelente."
26357307305,"Classic",34,387.43,0,2,0,1,1,2,3,2023-10-13,3061,"A experiência no banco não foi boa."
39332062826,"Classic",29,237.49,1,0,0,1,1,3,3,2024-04-17,4164,"0"
52584104494,"Exclusive",46,524.99,3,1,1,1,3,1,7,2023-01-11,8996,"0"
16808604299,"Classic",35,116.03,0,2,1,1,1,3,4,2023-08-07,1891,"0"
70150690197,"Prime",48,675.56,2,3,2,0,3,1,5,2024-12-10,19669,"0"
84019627074,"Classic",38,175.41,1,1,1,1,1,2,3,2024-04-13,5267,"0"
27902881886,"Exclusive",43,479.53,2,1,3,0,1,1,7,2023-01-05,9187,"0"
25918393119,"Prime",45,620.67,4,3,1,2,3,1,4,2023-10-08,15787,"0"
21435646168,"Classic",45,150.92,0,0,1,0,0,2,7,2023-12-06,6191,"0"
25561479004,"Prime",30,729.93,4,3,2,0,3,3,2,2023-06-05,10076,"O aplicativo é lento e confuso."
49446352978,"Exclusive",42,583.43,3,3,3,1,1,1,10,2023-03-27,8869,"Ótimo atendimento, adorei o app."
36852044751,"Exclusive",43,540.97,1,1,3,1,1,1,1,2023-03-08,8430,"O app trava constantemente."
34297932440,"Exclusive",34,505.1,1,1,2,1,3,1,9,2024-02-25,9401,"0"
60689669827,"Classic",22,266.08,1,1,0,0,0,3,6,2024-09-28,4577,"0"
12118175700,"Exclusive",41,395.52,1,3,3,1,1,1,6,2024-01-26,8006,"0"
45230055822,"Exclusive",34,385.64,3,2,3,0,1,1,10,2024-04-21,8400,"0"
64665729450,"Exclusive",46,560.05,3,3,2,0,3,1,0,2023-08-15,9219,"O aplicativo é lento e confuso."
47400546206,"Classic",37,245.39,0,1,0,0,1,2,2,2023-10-19,5786,"0"
51946161138,"Exclusive",36,564.84,1,2,3,1,3,1,3,2024-02-21,9200,"0"
44663313640,"Prime",30,716.8,2,3,1,0,3,3,4,2024-07-14,16382,"O app trava constantemente."
67012847307,"Prime",50,541.68,2,3,3,2,3,1,0,2023-09-13,10695,"0"
56969275576,"Prime",31,695.87,4,1,1,2,3,2,6,2024-05-18,15127,"Tive problemas com o suporte."
57273244899,"Classic",36,106.2,1,1,1,1,1,2,6,2023-08-24,4539,"0"
77188999766,"Exclusive",48,499.39,3,3,2,1,3,2,5,2023-02-28,9404,"0"
61427897465,"Classic",43,158.12,0,1,1,0,1,1,7,2023-11-27,7499,"0"
29366517948,"Prime",40,523.26,2,2,3,1,2,1,1,2023-06-20,11282,"0"
75907891718,"Prime",54,719.74,2,1,3,0,2,2,10,2024-03-20,15081,"O serviço prestado é excelente."
16484242431,"Classic",39,222.42,0,1,1,1,1,3,0,2023-10-12,5327,"0"
27113438799,"Prime",50,523.99,4,2,3,1,3,1,10,2024-08-20,16435,"O serviço prestado é excelente."
82247051614,"Exclusive",43,407.25,2,3,3,1,3,1,5,2024-06-24,9158,"0"
75479949632,"Prime",35,609.13,4,3,1,0,2,1,3,2024-01-11,19497,"O app trava constantemente."
36268164171,"Classic",28,333.54,0,2,1,0,1,1,5,2023-04-30,1410,"0"
12593847278,"Classic",26,196.36,1,1,1,0,1,0,1,2024-01-16,4028,"0"
91705513264,"Classic",29,352.93,0,2,0,1,0,2,9,2024-09-03,1720,"0"
44259844811,"Classic",40,345.79,0,0,1,1,1,1,1,2023-03-16,6464,"0"
73175054303,"Classic",41,158.41,0,2,1,1,1,1,3,2024-07-30,5413,"0"
78560932548,"Exclusive",38,559.04,3,3,3,0,2,1,4,2024-07-21,8711,"0"
99966856020,"Classic",36,262.45,1,1,0,1,1,2,6,2024-03-17,6278,"O atendimento precisa melhorar."
28496842703,"Exclusive",39,344.71,1,1,3,0,2,2,5,2023-04-28,9252,"O atendimento precisa melhorar."
93393517966,"Exclusive",46,434.82,2,2,3,1,1,1,2,2024-09-18,8637,"O atendimento precisa melhorar."
32045932213,"Classic",29,349.58,1,2,1,0,1,0,0,2024-06-22,7225,"0"
66548807868,"Exclusive",32,346.64,3,2,3,0,3,2,5,2024-10-31,9821,"O app trava constantemente."
32900279379,"Exclusive",38,448.14,3,2,2,1,3,1,7,2023-06-29,8881,"0"
79663531507,"Prime",46,640.72,2,1,2,2,2,3,6,2023-05-12,10903,"0"
98072426198,"Classic",24,349.89,0,0,0,0,0,1,0,2024-05-08,1440,"0"
63976373871,"Classic",22,224.63,0,0,1,0,1,1,8,2024-01-27,3851,"0"
44163074736,"Classic",23,329.19,0,1,1,1,1,3,10,2024-07-10,7748,"0"
91944227675,"Classic",20,220.48,0,0,1,0,1,1,7,2024-07-30,7472,"0"
34885896403,"Exclusive",39,548.43,2,1,1,1,3,1,4,2023-08-22,8975,"0"
77838409112,"Prime",32,671.38,4,1,2,1,3,3,10,2023-01-10,15311,"Muito satisfeito com o banco."
27998376016,"Classic",37,107.9,1,1,0,1,1,3,10,2024-06-29,1748,"0"
98581703496,"Exclusive",49,537.53,2,3,3,1,2,2,1,2023-02-03,8653,"0"
64454160031,"Classic",33,183.02,0,1,0,1,1,1,6,2023-06-21,1060,"0"
89001750203,"Classic",25,234.86,1,0,0,1,0,1,5,2023-12-21,2434,"Tive problemas com o suporte."
62139529316,"Classic",28,152.98,0,0,1,1,0,2,4,2024-08-17,3645,"Tive problemas com o suporte."
16771092454,"Exclusive",36,495.46,3,2,3,1,3,1,5,2023-07-16,9677,"0"
29180220697,"Prime",48,569.23,4,3,2,2,3,3,8,2023-04-20,14040,"0"
24825711539,"Prime",42,537.25,2,3,2,1,3,1,7,2024-06-29,13533,"0"
97748440425,"Classic",33,377.68,0,1,0,1,0,3,5,2023-10-11,1577,"0"
93176242008,"Classic",38,103.44,0,0,0,0,1,2,8,2023-01-02,6058,"O aplicativo é rápido e fácil de usar."
89663963495,"Prime",54,638.04,2,2,2,1,3,1,1,2024-02-02,18644,"Tive problemas com o suporte."
85788754231,"Prime",35,634.73,2,1,2,0,3,2,8,2023-08-08,15932,"0"
58096522411,"Classic",44,368.86,1,1,1,1,1,2,7,2023-02-11,5442,"0"
29253959364,"Prime",42,567.83,4,3,1,2,2,1,9,2024-02-29,18120,"O aplicativo é rápido e fácil de usar."
77909284456,"Classic",34,287.44,0,0,1,1,0,0,2,2024-03-21,7078,"A experiência no banco não foi boa."
75583839241,"Exclusive",30,588.31,1,2,3,0,1,2,1,2024-12-12,8034,"0"
28419657208,"Classic",26,222.47,1,1,1,1,1,3,5,2024-01-30,6601,"0"
84423638426,"Exclusive",41,390.44,3,1,1,0,3,1,5,2023-11-26,9898,"A experiência no banco não foi boa."
59259060057,"Exclusive",30,390.19,1,2,3,1,2,1,10,2023-03-19,9300,"Muito satisfeito com o banco."
67228102459,"Prime",45,661.64,4,1,1,1,3,3,8,2024-12-14,12866,"Muito satisfeito com o banco."
41128612752,"Classic",38,310.94,1,0,1,1,1,1,10,2023-09-07,7760,"0"
87043547801,"Classic",39,274.72,0,0,1,0,1,3,7,2024-12-07,4836,"0"
76068048514,"Exclusive",44,581.73,3,3,1,0,2,1,0,2023-01-07,8767,"0"
52150626133,"Classic",38,271.35,1,1,1,0,1,0,10,2023-12-31,1677,"Muito satisfeito com o banco."
95980421895,"Exclusive",47,339.24,3,3,1,1,3,1,9,2023-07-08,9418,"O serviço prestado é excelente."
21419763501,"Exclusive",49,528.01,3,1,2,1,3,1,8,2023-03-08,9438,"0"
23204075081,"Classic",24,378.13,1,0,1,0,1,0,3,2023-09-18,3134,"0"
40165196335,"Classic",39,348.14,1,1,0,0,0,3,0,2023-02-24,7835,"O aplicativo é lento e confuso."
58170771513,"Classic",21,177.52,1,1,1,0,1,3,3,2023-07-08,3339,"0"
67202930638,"Exclusive",25,313.64,3,3,3,1,2,2,6,2023-05-19,8591,"0"
49036685580,"Classic",35,346.84,0,1,1,0,1,2,3,2024-06-27,4122,"0"
66686978054,"Prime",49,716.17,4,3,2,2,3,3,9,2024-08-23,12661,"0"
51089195297,"Exclusive",31,328.69,3,2,1,1,2,1,5,2024-10-19,8303,"Tive problemas com o suporte."
68543576283,"Classic",40,390.3,0,1,1,1,1,3,1,2023-09-05,5734,"0"
92676497565,"Prime",40,572.44,2,2,2,1,3,2,0,2023-08-17,13346,"0"
42001340709,"Prime",40,600.7,2,3,3,2,2,3,8,2023-11-29,11947,"0"
47506269988,"Prime",45,673.44,4,2,2,0,2,1,10,2023-07-29,10371,"0"
85863481401,"Classic",39,322.89,0,1,1,1,1,0,10,2024-09-03,2561,"0"
64453352896,"Exclusive",43,423.35,3,2,2,1,3,2,1,2024-02-24,8540,"O aplicativo é lento e confuso."
56298741713,"Exclusive",47,406.51,3,3,2,0,2,1,5,2023-11-10,9386,"Tive problemas com o suporte."
73772335725,"Exclusive",25,499.11,3,3,1,1,3,1,8,2024-02-01,8286,"Muito satisfeito com o banco."
48413173799,"Exclusive",33,515.37,1,2,2,1,2,1,0,2023-12-27,8700,"0"
82054877439,"Classic",24,234.12,0,2,0,0,1,0,0,2023-08-06,4705,"Tive problemas com o suporte."
66113503538,"Classic",22,343.46,1,2,0,0,1,3,10,2023-01-11,4525,"0"
62233751212,"Exclusive",48,510.37,3,2,2,0,3,1,10,2023-11-13,9148,"0"
61079503828,"Prime",44,597.82,2,2,2,1,3,3,7,2024-01-03,16221,"0"
74108617973,"Exclusive",27,589.63,1,3,1,1,1,2,0,2023-11-03,8501,"A experiência no banco não foi boa."
96716287852,"Prime",44,628.74,2,1,3,0,2,2,8,2023-04-02,14165,"Ótimo atendimento, adorei o app."
53335744527,"Prime",45,658.63,2,1,1,0,2,1,4,2024-09-18,16465,"0"
13760160369,"Prime",38,726.51,4,1,3,1,2,3,3,2024-03-01,18839,"O app trava constantemente."
18547857485,"Prime",35,576.71,4,2,1,1,3,1,1,2023-05-31,18301,"0"
66770782833,"Exclusive",48,575.66,3,1,2,0,3,1,9,2023-03-29,8419,"0"
86100776976,"Classic",25,118.45,0,0,1,1,1,0,7,2024-03-04,3355,"0"
36765843514,"Prime",54,712.41,4,3,2,2,2,2,6,2023-10-31,18391,"0"
60137569931,"Prime",33,531.87,2,3,2,1,3,3,6,2023-01-22,16125,"O aplicativo é lento e confuso."
11937638179,"Prime",32,715.32,4,2,3,0,3,2,3,2023-11-27,17628,"0"
26666506335,"Prime",52,614.81,4,1,1,1,2,2,9,2024-02-14,14727,"0"
80107741320,"Prime",38,545.73,4,1,1,0,3,3,8,2023-12-13,18441,"Muito satisfeito com o banco."
50365193126,"Prime",53,733.85,4,2,1,2,3,1,2,2024-11-27,16945,"O app trava constantemente."
21888115918,"Prime",47,548.49,4,2,3,2,3,2,3,2024-04-12,11372,"O atendimento precisa melhorar."
41519961479,"Prime",48,582.54,2,2,1,0,2,2,5,2023-09-08,18449,"A experiência no banco não foi boa."
95972981763,"Prime",37,592.55,4,3,1,2,3,2,6,2024-03-05,18489,"O atendimento precisa melhorar."
11935088807,"Classic",29,199.43,0,2,1,0,0,2,2,2023-10-09,1458,"0"
20588141282,"Prime",47,555.68,4,1,2,1,3,3,10,2023-11-29,16815,"0"
87435372350,"Classic",29,112.9,0,1,1,1,0,2,6,2024-08-27,5535,"O app trava constantemente."
45505024780,"Classic",22,381.01,1,2,1,1,1,3,9,2023-12-21,3651,"O serviço prestado é excelente."
58526311571,"Classic",37,329.93,0,2,1,1,1,2,3,2023-11-05,2201,"0"
24763662742,"Classic",30,124.28,0,2,1,1,1,3,0,2024-01-15,1283,"O atendimento precisa melhorar."
16123967627,"Classic",42,275.56,0,2,1,0,0,0,7,2024-06-16,5393,"0"
53392676375,"Prime",41,604.86,2,3,3,2,3,3,0,2023-03-20,12130,"O atendimento precisa melhorar."
15924854268,"Exclusive",40,371.54,3,3,1,1,3,1,9,2024-01-19,9635,"Muito satisfeito com o banco."
72663081188,"Prime",55,669.09,4,2,3,2,2,1,10,2024-08-05,18644,"0"
97846218720,"Prime",46,699.71,4,1,2,1,3,2,3,2023-04-03,14083,"O aplicativo é lento e confuso."
76846554181,"Classic",27,381.9,0,0,1,0,0,1,1,2023-02-02,3942,"0"
66022514515,"Exclusive",31,574.27,3,1,3,1,1,1,1,2024-07-12,9704,"0"
56166964465,"Prime",37,553.73,2,2,1,1,3,3,2,2024-08-15,18589,"0"
82726875526,"Exclusive",45,459.47,2,3,1,1,3,2,6,2024-07-27,9884,"O atendimento precisa melhorar."
27763407882,"Prime",42,696.25,4,2,3,2,3,1,3,2023-07-27,18988,"0"
88979131849,"Classic",28,380.87,0,1,0,0,1,2,6,2024-12-20,5038,"0"
48841900557,"Exclusive",39,476.44,3,3,1,0,3,1,3,2024-02-02,8597,"0"
34339759289,"Prime",55,722.16,2,1,3,1,3,3,6,2024-06-08,13617,"0"
63718545679,"Exclusive",40,551.13,1,1,3,1,3,1,7,2023-02-01,8854,"0"
83318912725,"Exclusive",47,561.84,3,2,1,1,2,2,6,2023-08-01,8462,"O app trava constantemente."
73208644013,"Exclusive",49,512.21,3,2,3,1,3,1,1,2023-09-10,9918,"0"
62332486624,"Prime",40,613.52,2,1,1,2,3,1,5,2024-03-10,18118,"O app trava constantemente."
24616664994,"Classic",43,355.23,0,0,0,1,0,3,6,2024-01-30,5537,"0"
81700869025,"Classic",26,334.77,0,1,1,0,1,0,4,2023-08-23,7170,"0"
71318178853,"Exclusive",44,566.66,3,3,3,1,3,1,8,2023-09-16,8896,"0"
44112120223,"Prime",45,718.26,2,1,3,2,3,1,2,2024-06-20,13786,"O aplicativo é lento e confuso."
52946784794,"Classic",19,208.88,0,1,1,0,0,2,1,2023-11-15,5725,"0"
22978384527,"Exclusive",36,570.89,3,3,3,1,2,2,1,2023-07-20,9456,"O app trava constantemente."
21721923034,"Classic",23,362.76,0,2,1,1,1,1,7,2024-06-01,2684,"0"
72684713234,"Exclusive",45,332.7,3,1,3,1,1,1,2,2023-08-28,9045,"0"
48485388638,"Prime",45,548.41,4,2,3,1,2,3,10,2024-05-05,18874,"0"
49385601173,"Prime",39,568.02,4,1,3,1,3,3,1,2024-07-19,16186,"O app trava constantemente."
98616257899,"Exclusive",35,523.19,1,3,3,1,3,1,3,2023-07-09,9111,"0"
54415032480,"Classic",23,132.04,1,1,1,0,1,2,10,2023-03-10,1923,"0"
47073642463,"Exclusive",25,426.95,3,3,2,1,3,1,5,2024-11-24,9070,"0"
18190254039,"Exclusive",36,563.63,2,3,1,1,3,1,5,2023-11-30,9831,"O app trava constantemente."
82294393794,"Exclusive",49,302.4,3,2,1,1,3,1,7,2023-05-02,8679,"0"
17711542341,"Prime",38,637.47,4,1,3,1,3,3,7,2023-04-15,15672,"0"
48116635168,"Prime",54,544.44,2,2,2,0,2,2,3,2023-03-05,12700,"A experiência no banco não foi boa."
11538647498,"Exclusive",26,393.52,2,3,3,1,2,1,8,2023-05-12,9869,"O serviço prestado é excelente."
57520518434,"Exclusive",46,303.55,3,1,3,1,3,2,2,2024-01-04,8043,"0"
83900370219,"Prime",45,540.6,4,1,1,1,2,3,8,2023-08-06,16466,"0"
37521829523,"Exclusive",48,445.8,1,1,3,1,1,1,3,2024-08-19,9686,"0"
96609065344,"Exclusive",31,358.33,3,1,2,1,2,2,10,2024-02-04,8813,"0"
29998096600,"Exclusive",39,359.04,1,3,3,1,3,1,6,2024-01-05,9966,"0"
61902682789,"Classic",43,357.35,0,1,1,1,1,3,3,2023-02-19,2532,"0"
82842764923,"Prime",54,558.1,4,3,3,2,3,2,6,2024-02-29,18121,"0"
67814931871,"Classic",28,312.13,0,1,1,1,1,1,8,2023-08-21,1092,"0"
73863971552,"Classic",36,316.69,0,1,1,0,1,1,9,2023-09-15,3372,"O aplicativo é rápido e fácil de usar."
81059057573,"Prime",55,659.8,2,2,1,0,3,1,5,2023-03-22,13445,"O aplicativo é lento e confuso."
68557799503,"Exclusive",29,322.79,2,3,3,1,2,1,3,2023-08-12,8818,"A experiência no banco não foi boa."
61468028654,"Classic",33,195.04,0,0,1,1,1,2,7,2023-11-28,4963,"0"
98771448004,"Classic",29,208.87,1,0,1,1,1,2,4,2024-04-03,4850,"0"
74913070106,"Prime",34,526.07,4,1,1,1,2,3,3,2023-03-24,14254,"0"
50291415357,"Prime",46,694.13,4,1,2,1,3,3,5,2024-01-08,18199,"0"
35463828641,"Classic",29,172.29,1,1,0,1,1,1,6,2024-01-20,4584,"A experiência no banco não foi boa."
26684533824,"Classic",29,339.21,0,1,1,1,1,3,4,2023-12-21,1525,"0"
59439269348,"Classic",39,332.37,0,2,1,1,1,2,3,2024-10-05,3507,"0"
24129720770,"Prime",55,658.88,2,2,1,1,3,1,4,2024-04-20,18038,"O app trava constantemente."
74653546282,"Classic",29,331.48,0,0,0,0,1,0,8,2024-04-19,2555,"0"
45337286456,"Prime",32,664.54,2,2,2,0,3,1,3,2023-12-22,11667,"0"
63184712304,"Exclusive",26,400.15,1,3,3,1,1,1,7,2023-07-02,9677,"0"
37657263494,"Classic",32,301.59,1,2,1,0,1,1,6,2023-04-25,6496,"0"
83891478062,"Prime",46,538.35,4,2,2,2,3,2,2,2024-11-29,17443,"Tive problemas com o suporte."
71661019198,"Exclusive",42,476.53,3,2,3,1,1,1,10,2023-04-12,9471,"0"
86891678824,"Exclusive",28,524.64,1,3,1,1,3,1,6,2023-02-21,9305,"O app trava constantemente."
44470796196,"Classic",28,343.52,0,2,1,1,1,0,8,2024-06-30,4184,"Adoro as funcionalidades do app!"
48699862072,"Prime",38,627.69,2,3,2,2,2,1,8,2023-11-02,18440,"Ótimo atendimento, adorei o app."
40463455124,"Classic",38,182.49,0,0,0,1,1,0,0,2024-09-27,4023,"0"
71205324347,"Prime",39,579.28,2,3,2,1,2,2,8,2024-07-01,16821,"0"
16704782819,"Prime",32,544.89,2,1,1,0,3,1,6,2023-06-15,11278,"O aplicativo é lento e confuso."
18417265566,"Classic",38,326.1,0,1,0,1,1,3,5,2023-11-24,4582,"O atendimento precisa melhorar."
46683585473,"Classic",24,350.86,1,0,0,0,1,1,6,2024-03-13,3123,"0"
16607883815,"Prime",43,663.99,4,2,2,2,2,2,10,2024-08-27,11995,"Ótimo atendimento, adorei o app."
32119567934,"Classic",21,155.62,0,2,0,1,1,3,9,2024-03-24,1142,"Ótimo atendimento, adorei o app."
86230333357,"Classic",33,162.14,0,1,1,0,1,1,2,2023-01-22,2680,"0"
97055174606,"Prime",55,667.75,4,1,3,2,3,1,1,2023-06-07,10023,"0"
12690547153,"Prime",48,642.64,4,1,2,2,3,2,9,2024-10-08,16728,"0"
54378088500,"Prime",44,551.03,4,1,1,0,3,3,7,2023-06-19,17124,"0"
13338058117,"Classic",38,270.62,1,2,0,1,1,2,3,2023-09-16,1318,"0"
11104134933,"Prime",44,723.23,4,3,1,2,3,2,10,2024-01-21,12556,"0"
15104489607,"Prime",38,693.54,2,2,3,0,3,2,10,2023-06-27,16198,"0"
56721070340,"Prime",55,728.48,4,1,2,1,3,2,6,2023-12-11,17691,"0"
85139426818,"Exclusive",42,409.3,3,3,3,1,1,1,8,2024-07-22,8798,"0"
42146806563,"Exclusive",29,347.89,3,3,1,1,3,1,7,2023-05-07,9147,"0"
51936429200,"Classic",39,131.35,0,1,0,1,1,2,4,2023-09-29,3233,"0"
67653502442,"Prime",51,636.66,4,2,2,1,3,3,8,2024-01-09,16229,"O serviço prestado é excelente."
71132717200,"Classic",37,279.76,1,1,1,0,1,3,9,2023-12-11,2082,"O aplicativo é rápido e fácil de usar."
91357495166,"Classic",28,288.61,1,1,1,1,0,1,5,2023-08-13,2791,"Tive problemas com o suporte."
54260411997,"Classic",45,330.15,0,1,1,0,1,0,4,2023-07-02,7941,"Tive problemas com o suporte."
47251148615,"Prime",42,663.86,4,2,1,0,2,1,4,2024-05-28,12166,"O aplicativo é lento e confuso."
33515867815,"Prime",34,733.02,4,1,3,0,3,3,3,2023-06-05,16580,"0"
21205229042,"Prime",43,745.83,4,2,3,0,2,3,7,2023-05-20,10012,"0"
17785698825,"Classic",33,331.15,1,1,1,0,1,3,0,2024-06-30,4697,"0"
83137173613,"Prime",38,573.65,4,3,1,1,3,2,10,2024-03-08,18506,"O aplicativo é rápido e fácil de usar."
20765514599,"Prime",34,654.53,2,1,3,2,2,3,10,2023-11-17,17191,"Muito satisfeito com o banco."
36484235655,"Prime",44,551.09,4,1,1,0,3,1,1,2024-07-10,19847,"0"
47107784736,"Classic",32,333.52,0,1,1,1,1,3,10,2024-07-04,7899,"0"
91815708160,"Classic",24,156.33,1,1,1,1,0,0,3,2023-01-02,6849,"O aplicativo é lento e confuso."
43761374609,"Exclusive",30,541.56,1,3,3,1,3,1,5,2024-06-10,9240,"A experiência no banco não foi boa."
94173836497,"Classic",18,360.39,1,0,0,1,1,3,7,2023-04-27,6984,"0"
99577230029,"Prime",54,543.78,2,2,2,1,2,1,3,2024-12-20,13215,"Tive problemas com o suporte."
60802036743,"Prime",31,699.02,4,2,1,0,3,3,3,2024-04-19,19377,"O aplicativo é lento e confuso."
77076422262,"Prime",39,689.46,4,1,1,2,3,3,5,2024-09-28,10498,"0"
56890832178,"Exclusive",28,584.78,2,3,2,1,3,1,9,2024-11-01,9044,"Ótimo atendimento, adorei o app."
60363339629,"Prime",44,722.38,2,1,1,2,3,2,1,2023-02-06,16183,"Tive problemas com o suporte."
95627130974,"Classic",30,114.05,0,2,0,0,1,0,3,2023-05-07,3040,"O app trava constantemente."
23904695863,"Classic",38,244.47,0,0,0,1,1,2,10,2023-08-11,6648,"O aplicativo é rápido e fácil de usar."
63834120345,"Classic",37,108.48,0,1,1,0,1,0,10,2024-04-06,5679,"O serviço prestado é excelente."
52515575098,"Exclusive",28,404.02,1,1,3,1,1,1,3,2023-03-19,8727,"0"
71351657491,"Prime",42,604.27,4,3,2,2,2,2,6,2024-04-14,16617,"Tive problemas com o suporte."
71412110782,"Prime",41,700.96,2,1,1,0,3,3,4,2024-05-21,18288,"0"
55950629703,"Prime",45,648.49,2,1,2,0,3,3,1,2023-06-22,13933,"A experiência no banco não foi boa."
68542744191,"Classic",19,351.58,0,1,1,1,0,0,0,2023-03-06,6922,"0"
36201080118,"Prime",51,739.33,4,2,2,0,2,3,10,2023-03-17,19937,"Adoro as funcionalidades do app!"
54931922540,"Exclusive",48,325.46,2,1,1,1,3,2,8,2023-12-14,8505,"0"
57444807055,"Classic",28,398.52,0,1,1,1,1,3,5,2023-01-06,7683,"A experiência no banco não foi boa."
71470576317,"Classic",36,143.91,0,1,1,1,1,2,1,2023-08-09,2473,"O aplicativo é lento e confuso."
59844139140,"Classic",41,354.58,1,1,1,1,1,0,10,2024-02-09,2811,"0"
60259416883,"Exclusive",25,313.38,2,2,2,1,3,1,1,2024-12-12,8707,"A experiência no banco não foi boa."
86680282671,"Exclusive",33,491.21,1,1,2,1,2,1,7,2023-07-28,9077,"0"
90962394785,"Prime",30,554.16,2,2,1,0,3,1,3,2023-09-30,14893,"0"
88671109203,"Classic",41,128.3,0,0,1,1,1,1,4,2023-10-21,6065,"0"
92183658981,"Exclusive",35,488.98,3,1,1,0,1,1,8,2023-01-04,9457,"0"
71435359749,"Exclusive",42,445.11,1,1,3,1,2,1,7,2023-12-10,8466,"0"
62987669271,"Classic",22,208.75,1,0,0,0,1,1,5,2024-04-18,6235,"0"
87707921243,"Prime",45,613.98,4,2,3,0,2,1,2,2023-08-26,16802,"O app trava constantemente."
60782757492,"Prime",46,627.43,4,1,3,1,3,1,2,2024-07-10,10572,"Tive problemas com o suporte."
53258017324,"Classic",30,347.56,0,0,1,1,1,1,4,2023-08-13,6369,"Tive problemas com o suporte."
25547432837,"Classic",30,244.2,0,0,1,0,1,0,4,2024-07-23,1851,"O aplicativo é lento e confuso."
23812198221,"Exclusive",30,424.12,2,1,3,1,3,2,9,2023-03-03,9056,"0"
67602066280,"Prime",39,535.26,4,2,3,2,3,2,7,2024-05-10,13334,"0"
67952456451,"Prime",53,616.09,2,1,1,1,3,1,10,2023-04-23,14997,"0"
17791861440,"Prime",33,605.74,2,1,3,1,3,3,5,2023-09-09,13815,"Tive problemas com o suporte."
92038618223,"Exclusive",41,490.11,3,1,3,0,1,2,9,2023-11-11,8921,"Ótimo atendimento, adorei o app."
42048746528,"Exclusive",33,373.53,3,1,2,1,2,1,9,2023-05-04,8986,"0"
58317451982,"Classic",44,161.9,0,1,0,1,1,0,10,2024-11-19,2775,"O serviço prestado é excelente."
29975926855,"Exclusive",39,404.02,3,1,1,1,3,2,2,2023-12-05,8807,"0"
58151592390,"Classic",28,255.31,0,0,1,1,1,3,8,2023-08-07,5969,"Muito satisfeito com o banco."
84450793714,"Classic",29,112.38,0,1,1,1,0,0,6,2024-11-16,6448,"A experiência no banco não foi boa."
70522899663,"Exclusive",50,477.18,3,3,2,1,1,1,4,2023-05-31,9178,"0"
42802323153,"Prime",37,700.01,2,2,1,2,2,1,8,2023-12-11,16119,"0"
96312683047,"Exclusive",47,398.27,2,2,3,1,3,2,4,2024-04-08,9202,"0"
68651403096,"Classic",25,113.75,1,0,1,1,1,1,4,2024-04-14,5200,"A experiência no banco não foi boa."
93422459895,"Prime",35,553.45,2,3,2,1,3,3,9,2023-04-16,14778,"O serviço prestado é excelente."
14500853098,"Classic",30,394.25,1,0,0,1,0,0,8,2024-04-04,4178,"0"
50701562424,"Prime",51,545.72,2,1,1,1,2,3,2,2023-03-24,19591,"0"
78195310180,"Classic",28,208.4,0,0,0,0,1,3,4,2023-11-30,3272,"0"
34258063286,"Prime",33,508.7,4,2,1,2,3,3,4,2023-03-08,17207,"0"
61994437980,"Exclusive",33,437.11,3,2,3,1,2,1,10,2023-07-18,8707,"0"
37560565229,"Prime",39,738.36,2,2,1,0,3,1,5,2024-10-23,10921,"0"
23127647953,"Prime",42,719.17,4,3,2,2,2,3,10,2023-04-11,16452,"Ótimo atendimento, adorei o app."
86612269119,"Classic",45,359.22,1,0,1,0,1,0,7,2023-12-29,6372,"0"
94173189647,"Prime",38,572.01,4,2,3,1,2,3,6,2023-03-01,15111,"A experiência no banco não foi boa."
48035875297,"Prime",41,648.46,2,2,2,1,3,2,7,2024-05-08,15586,"0"
17240403823,"Exclusive",47,447.3,1,3,3,0,2,1,6,2023-08-09,8558,"0"
10024247218,"Exclusive",31,543.73,1,3,3,1,1,1,8,2023-09-16,8259,"Adoro as funcionalidades do app!"
45829498860,"Prime",47,745.04,4,1,1,1,2,1,7,2023-05-25,19181,"0"
